"CountryCode","Period","ProductCode","TradeValue","Quantity","QuantityUnit","ProductDescription"
"DZA",2014,5759,0.465,5,"Kg","Plastics, n.e.s."
"DZA",2014,8121,0.464,26,"Kg","Boilers (other than those of group "
"DZA",2014,6596,0.463,85,"Area  SM","Carpets and other textile floor cov"
"DZA",2014,576,0.454,328,"Kg","Figs, fresh/dried"
"DZA",2014,7499,0.442,17,"Kg","Machinery parts, not containing ele"
"DZA",2014,6589,0.437,43,"Kg","Made-up articles of textile materia"
"DZA",2014,2117,0.411,77,"Kg","Sheepskins & lambskins without wool"
"DZA",2014,7419,0.407,2,"Kg","Parts, n.e.s., for the machinery of"
"DZA",2014,7271,0.405,4,"Kg","Machinery used in the milling indus"
"DZA",2014,6581,0.378,25,"Kg","Sacks and bags, of textile material"
"DZA",2014,6757,0.378,78,"Kg","Flat-rolled products of alloy steel"
"DZA",2014,8424,0.358,27,"Item","Dresses, women's/girls', of textile"
"DZA",2014,6764,0.342,90,"Kg","Other bars and rods of iron and ste"
"DZA",2014,542,0.334,1350,"Kg","Leguminous vegetables, dried, shell"
"DZA",2014,6529,0.328,160,"Kg","Other woven fabrics of cotton"
"DZA",2014,6354,0.316,19,"Kg","Manufactures of wood for domestic o"
"DZA",2014,2772,0.312,149,"Kg","Natural abrasives, n.e.s."
"DZA",2014,8131,0.31,NA,"N.Q.","Lamps and lighting fittings (includ"
"DZA",2014,6415,0.294,556,"Kg","Paper and paperboard, uncoated, in "
"DZA",2014,4211,0.292,750,"Kg","Soya bean oil and its fractions"
"DZA",2014,172,0.289,27,"Kg","Sausages & similar products, of mea"
"DZA",2014,8813,0.289,8,"Kg","Photographic and cinematographic ap"
"DZA",2014,6292,0.274,5,"Kg","Conveyor or transmission belts or b"
"DZA",2014,8933,0.274,80,"Kg","Floor coverings, wall or ceiling co"
"DZA",2014,571,0.263,660,"Kg","Oranges, mandarins, clementines and"
"DZA",2014,2112,0.263,40,"Kg","Raw hides and skins of bovine (incl"
"DZA",2014,5814,0.226,13,"Kg","Other tubes, pipes & hoses, not rei"
"DZA",2014,8454,0.223,46,"Item","T-shirts, singlets & other vests, k"
"DZA",2014,6535,0.218,90,"Kg","Fabrics, woven, of artificial filam"
"DZA",2014,5233,0.217,7,"Kg","Hypochlorites; commercial calcium h"
"DZA",2014,8438,0.216,25,"Item","Underpants, briefs, nightshirts, py"
"DZA",2014,6841,0.211,3,"Kg","Aluminium and aluminium alloys, unw"
"DZA",2014,6585,0.21,81,"Kg","Curtains and other furnishing artic"
"DZA",2014,8519,0.21,20,"Kg","Parts of footwear (including uppers"
"DZA",2014,5223,0.209,3,"Kg","Inorganic acids and inorganic oxyge"
"DZA",2014,8731,0.203,NA,"N.Q.","Gas, liquid or electricity supply o"
"DZA",2014,8749,0.197,0,"Kg","Parts & accessories for machines, a"
"DZA",2014,8311,0.173,NA,"N.Q.","Handbags, whether or not with shoul"
"DZA",2014,6978,0.171,11,"Kg","Household appliances, decorative ar"
"DZA",2014,7486,0.17,NA,"N.Q.","Clutches & shaft couplings (includi"
"DZA",2014,6561,0.165,50,"Kg","Narrow woven fabrics (other than go"
"DZA",2014,7412,0.161,10,"Kg","Furnace burners for liquid fuel, fo"
"DZA",2014,5743,0.158,12,"Kg","Polycarbonates, alkyd resins and ot"
"DZA",2014,8484,0.153,NA,"N.Q.","Headgear and fittings therefor, n.e"
"DZA",2014,7426,0.138,NA,"N.Q.","Centrifugal pumps, n.e.s."
"DZA",2014,7723,0.131,1,"Kg","Electrical resistors (including rhe"
"DZA",2014,8437,0.128,NA,"N.Q.","Shirts"
"DZA",2014,7474,0.117,1,"Kg","Safety-/relief valves"
"DZA",2014,732,0.115,16,"Kg","Other food preparations containing "
"DZA",2014,7755,0.111,1,"Item","Vacuum cleaners"
"DZA",2014,6912,0.108,13,"Kg","Aluminium structures (excluding pre"
"DZA",2014,6993,0.107,2,"Kg","Pins and needles, of iron or steel;"
"DZA",2014,1221,0.106,0,"Kg","Cigars, cheroots & cigarillos, cont"
"DZA",2014,5977,0.105,4,"Kg","Lubricating preparations (including"
"DZA",2014,6661,0.104,10,"Kg","Ceramic tableware, kitchenware and "
"DZA",2014,222,0.087,150,"Kg","Milk and cream, concentrated or swe"
"DZA",2014,5973,0.084,3,"Kg","Prepared liquids for hydraulic tran"
"DZA",2014,6342,0.076,5,"Kg","Densified wood and particle board, "
"DZA",2014,8319,0.066,8,"Kg","Binocular cases, camera cases, musi"
"DZA",2014,7213,0.054,1,"Kg","Milking machines and dairy machiner"
"DZA",2014,174,0.052,22,"Kg","Meat & offal (other than liver) of "
"DZA",2014,583,0.051,6,"Kg","Fruit and nuts, uncooked or cooked "
"DZA",2014,6871,0.042,1,"Kg","Tin and tin alloys, unwrought"
"DZA",2014,8993,0.04,4,"Kg","Candles; matches, pyrophoric alloys"
"DZA",2014,546,0.038,115,"Kg","Vegetables (uncooked or cooked by s"
"DZA",2014,1122,0.033,1,"Liter","Fermented beverages, n.e.s. (e.g., "
"DZA",2014,2237,0.03,50,"Kg","Oil-seeds & oleaginous fruits, n.e."
"DZA",2014,5629,0.03,4,"Kg","Fertilizers, n.e.s."
"DZA",2014,2922,0.028,1,"Kg","Lac; natural gums, resins, gum resi"
"DZA",2014,6129,0.028,8,"Kg","Other articles of leather/of compos"
"DZA",2014,8961,0.026,NA,"N.Q.","Paintings, drawings and pastels, ex"
"DZA",2014,7252,0.021,NA,"N.Q.","Other machinery for making up paper"
"DZA",2014,6514,0.02,18,"Kg","Sewing thread of man-made fibres, w"
"DZA",2014,7471,0.02,15,"Kg","Pressure-reducing valves"
"DZA",2014,8426,0.02,1,"Item","Trousers, bib & brace overalls, bre"
"DZA",2014,2631,0.017,7,"Kg","Cotton (other than linters), not ca"
"DZA",2014,8421,0.015,0,"Item","Overcoats, car coats, capes, cloaks"
"DZA",2014,5413,0.013,1,"Kg","Antibiotics, not put up as medicame"
"DZA",2014,6424,0.013,6,"Kg","Paper and paperboard, cut to size o"
"DZA",2014,8447,0.012,1,"Item","Blouses, shirts & shirt-blouses, wo"
"DZA",2014,6412,0.011,12,"Kg","Paper and paperboard, uncoated, of "
"DZA",2014,8427,0.011,1,"Item","Blouses, shirts & shirt-blouses, wo"
"DZA",2014,8513,0.011,1,"Pair","Footwear, n.e.s., with outer soles "
"DZA",2014,2785,0.01,350,"Kg","Quartz, mica, feldspar, fluorspar, "
"DZA",2014,8411,0.01,0,"Item","Overcoats, car coats, capes, cloaks"
"DZA",2014,2634,0.008,4,"Kg","Cotton, carded/combed"
"DZA",2014,5158,0.008,5,"Kg","Sulphonamides"
"DZA",2014,8842,0.007,NA,"N.Q.","Spectacles and spectacle frames"
"DZA",2014,8423,0.006,0,"Item","Jackets & blazers, women's/girls', "
"DZA",2014,6968,0.001,NA,"N.Q.","Knives with cutting blades, serrate"
"DZA",2014,8215,0.001,0,"Item","Furniture, n.e.s., of wood"
"EGY",2014,3330,3050496.068,4757000000,"Kg","Crude petroleum"
"EGY",2014,3346,2437226.562,3160999800,"Kg","Petroleum oils & oils obtained from"
"EGY",2014,7731,1001829.649,129514602,"Kg","Insulated (including enamelled or a"
"EGY",2014,7616,719028.623,1958012,"Item","Reception apparatus for television,"
"EGY",2014,9710,659254.997,17141,"Kg","Gold, non-monetary (excluding gold "
"EGY",2014,5621,644702.308,1974101209,"Kg","Mineral or chemical fertilizers, ni"
"EGY",2014,571,453866.934,1150890227,"Kg","Oranges, mandarins, clementines and"
"EGY",2014,6592,377516.86,60145715,"Area  SM","Carpets and other textile floor cov"
"EGY",2014,6842,332574.789,137224341,"Kg","Aluminium and aluminium alloys, wor"
"EGY",2014,541,326790.984,684693494,"Kg","Potatoes, fresh/chilled (not includ"
"EGY",2014,5984,319146.705,184337821,"Kg","Mixed alkylbenzenes & mixed alkylna"
"EGY",2014,8215,307635.927,12927630,"Item","Furniture, n.e.s., of wood"
"EGY",2014,5711,302440.951,202166208,"Kg","Polyethylene"
"EGY",2014,5514,298994.546,11567796,"Kg","Mixtures of odoriferous substances "
"EGY",2014,8414,295706.076,30176063,"Item","Trousers, bib & brace overalls, bre"
"EGY",2014,5429,292112.554,39637190,"Kg","Medicaments, n.e.s."
"EGY",2014,542,286231.729,229390975,"Kg","Leguminous vegetables, dried, shell"
"EGY",2014,9310,282363.317,NA,"N.Q.","Special transactions & commodities "
"EGY",2014,5121,278636.3,NA,"N.Q.","Acyclic monohydric alcohols"
"EGY",2014,8454,277629.826,76168731,"Item","T-shirts, singlets & other vests, k"
"EGY",2014,6624,266107.19,NA,"N.Q.","Non-refractory ceramic bricks, tile"
"EGY",2014,5822,265466.169,114523352,"Kg","Other plates, sheets, film, foil an"
"EGY",2014,579,264727.831,292772888,"Kg","Fruit, fresh or dried, n.e.s."
"EGY",2014,6732,258834.088,422409754,"Kg","Flat-rolled products of iron or non"
"EGY",2014,8452,258764.541,15237209,"Kg","Garments made up of fabrics of subg"
"EGY",2014,6584,254998.468,49427247,"Kg","Bed linen, table linen, toilet line"
"EGY",2014,545,252649.398,492740784,"Kg","Other fresh or chilled vegetables"
"EGY",2014,6613,252620.243,1353583756,"Kg","Monumental or building stone, worke"
"EGY",2014,3421,249144.361,368940000,"Kg","Propane, liquefied"
"EGY",2014,575,245503.868,113643951,"Kg","Grapes, fresh or dried"
"EGY",2014,242,236894.018,59798584,"Kg","Processed cheese, not grated/powder"
"EGY",2014,5221,229517.758,170568727,"Kg","Carbon (including carbon black), n."
"EGY",2014,6513,221326.086,32625077,"Kg","Cotton yarn, other than sewing thre"
"EGY",2014,3351,216706.164,200437548,"Kg","Petroleum jelly; paraffin wax, micr"
"EGY",2014,6429,186485.566,55750289,"Kg","Articles of paper pulp, paper, pape"
"EGY",2014,5751,184896.576,116716309,"Kg","Polymers of propylene or of other o"
"EGY",2014,5743,175022.367,69130004,"Kg","Polycarbonates, alkyd resins and ot"
"EGY",2014,8939,173746.999,83337228,"Kg","Articles of plastics, n.e.s."
"EGY",2014,6574,169664.425,15110457,"Kg","Quilted textile products in the pie"
"EGY",2014,6841,168154.025,81411377,"Kg","Aluminium and aluminium alloys, unw"
"EGY",2014,2723,158525.022,1936127314,"Kg","Natural calcium phosphates, natural"
"EGY",2014,5542,156063.354,136373887,"Kg","Organic surface-active agents (othe"
"EGY",2014,6824,148553.735,23060527,"Kg","Copper wire"
"EGY",2014,733,145727.751,51929296,"Kg","Other food preparations containing "
"EGY",2014,546,144670.639,434227889,"Kg","Vegetables (uncooked or cooked by s"
"EGY",2014,6652,141281.713,91284997,"Kg","Glassware of a kind used for table,"
"EGY",2014,567,140778.617,76052779,"Kg","Vegetables, prepared or preserved, "
"EGY",2014,5721,137232.132,78943753,"Kg","Polystyrene"
"EGY",2014,612,134784.557,271100197,"Kg","Other beet or cane sugar and chemic"
"EGY",2014,6424,134728.224,101879232,"Kg","Paper and paperboard, cut to size o"
"EGY",2014,249,134606.267,52934522,"Kg","Other cheese; curd"
"EGY",2014,2924,130784.142,52928284,"Kg","Plants and parts of plants (includi"
"EGY",2014,3431,130613.268,442310000,"Kg","Natural gas, liquefied"
"EGY",2014,6114,130340.717,8585244,"Kg","Tanned or crust hides and skins of "
"EGY",2014,5334,126832.354,44881212,"Kg","Paints and varnishes (including ena"
"EGY",2014,7752,118755.19,230262,"Item","Household-type refrigerators and fo"
"EGY",2014,8122,114914.995,11561114,"Item","Ceramic sinks, wash-basins, wash-ba"
"EGY",2014,599,112170.21,139246003,"Kg","Juice of any single fruit (other th"
"EGY",2014,6973,111993.152,NA,"N.Q.","Cooking or heating apparatus of a k"
"EGY",2014,6825,109559.698,16604572,"Kg","Copper plates, sheets and strip, of"
"EGY",2014,815,108890.555,420556236,"Kg","Residues of starch manufacture and "
"EGY",2014,8932,107019.966,47777258,"Kg","Builders' ware of plastics"
"EGY",2014,5226,106467.136,357060529,"Kg","Other inorganic bases and metal oxi"
"EGY",2014,6996,106028.205,59001725,"Kg","Articles of iron or steel, n.e.s."
"EGY",2014,6911,97833.86,71705138,"Kg","Structures (excluding prefabricated"
"EGY",2014,6252,97331.761,881290,"Item","Tyres, pneumatic, new, of a kind us"
"EGY",2014,6524,95654.195,13683128,"Kg","Other woven fabrics, containing 85%"
"EGY",2014,7831,95176.79,30641,"Item","Motor vehicles for the transport of"
"EGY",2014,6612,94266.943,1268606050,"Kg","Portland cement, aluminous cement, "
"EGY",2014,7758,93568.121,NA,"N.Q.","Electrothermic appliances, n.e.s."
"EGY",2014,6761,91100.528,160517708,"Kg","Bars and rods, hot-rolled, in irreg"
"EGY",2014,989,89883.969,46436093,"Kg","Food preparations, n.e.s."
"EGY",2014,4211,87958.834,95930381,"Kg","Soya bean oil and its fractions"
"EGY",2014,5731,87131.704,84042980,"Kg","Polyvinyl chloride"
"EGY",2014,8459,87097.175,NA,"N.Q.","Other garments, knitted or crochete"
"EGY",2014,2631,86518.834,24759312,"Kg","Cotton (other than linters), not ca"
"EGY",2014,5622,85522.866,451169419,"Kg","Mineral or chemical fertilizers, ph"
"EGY",2014,8426,79739.825,8612959,"Item","Trousers, bib & brace overalls, bre"
"EGY",2014,622,75998.881,34759124,"Kg","Sugar confectionery (including whit"
"EGY",2014,6741,73610.285,300360525,"Kg","Flat-rolled products of iron or non"
"EGY",2014,544,70936.458,92630254,"Kg","Tomatoes, fresh/chilled"
"EGY",2014,2929,69054.627,3900597,"Kg","Materials of vegetable origin, n.e."
"EGY",2014,6997,66727.388,24624731,"Kg","Articles, n.e.s., of copper, nickel"
"EGY",2014,5922,64891.232,18393306,"Kg","Albuminoidal substances, modified s"
"EGY",2014,5541,62083.108,43242339,"Kg","Soap; organic surface-active produc"
"EGY",2014,2731,61933,2662226584,"Kg","Building or monumental (dimension) "
"EGY",2014,8432,58934.291,NA,"N.Q.","Suits, ensembles, jackets, blazers,"
"EGY",2014,5533,57853.674,18085523,"Kg","Preparations for use on the hair"
"EGY",2014,3510,57212.141,564,"1000 KW/H","Electric current"
"EGY",2014,5419,57052.586,5394913,"Kg","Pharmaceutical goods, other than me"
"EGY",2014,615,56513.039,300816516,"Kg","Molasses resulting from the extract"
"EGY",2014,8415,56479.117,17438218,"Item","Shirts"
"EGY",2014,6724,55754.325,107681214,"Kg","Ingots and other primary forms, of "
"EGY",2014,484,55295.611,22860449,"Kg","Bread, pastry, cakes, biscuits and "
"EGY",2014,566,53597.987,48357510,"Kg","Vegetables prepared or preserved ot"
"EGY",2014,583,50584.178,37059600,"Kg","Fruit and nuts, uncooked or cooked "
"EGY",2014,581,50512.057,20678169,"Kg","Jams, fruit jellies, marmalades, fr"
"EGY",2014,8931,49959.345,19630905,"Kg","Articles for the conveyance or pack"
"EGY",2014,5981,49057.349,53525553,"Kg","Wood- and resin-based chemical prod"
"EGY",2014,461,48729.153,118077808,"Kg","Flour of wheat/of meslin"
"EGY",2014,3211,47472.118,181778234,"Kg","Anthracite, whether/not pulverized,"
"EGY",2014,6762,47325.837,65524158,"Kg","Bars and rods of iron or non-alloy "
"EGY",2014,6117,46196.894,3435845,"Kg","Leather of other animals, without h"
"EGY",2014,6531,45224.75,15894852,"Kg","Fabrics, woven, of synthetic filame"
"EGY",2014,483,45051.6,68053674,"Kg","Macaroni, spaghetti & similar produ"
"EGY",2014,547,44749.735,102275034,"Kg","Vegetables provisionally preserved "
"EGY",2014,561,44422.088,30212928,"Kg","Vegetables, dried (excluding legumi"
"EGY",2014,6421,43499.944,31443537,"Kg","Cartons, boxes, cases, bags and oth"
"EGY",2014,5812,43340.99,26780716,"Kg","Tubes, pipes & hoses, rigid"
"EGY",2014,2665,43106.58,22808843,"Kg","Synthetic staple fibres, not carded"
"EGY",2014,2687,42763.714,3549404,"Kg","Wool and fine or coarse animal hair"
"EGY",2014,4229,42539.193,24264655,"Kg","Other fixed vegetable fats, crude, "
"EGY",2014,548,41755.853,62026199,"Kg","Vegetable products, roots and tuber"
"EGY",2014,2926,41219.155,NA,"N.Q.","Bulbs, tubers and rhizomes of flowe"
"EGY",2014,8442,40527.833,6561770,"Item","Suits, ensembles, jackets, blazers,"
"EGY",2014,2925,40436.513,31525167,"Kg","Seeds, fruit and spores, n.e.s., of"
"EGY",2014,6618,39953.061,74586549,"Kg","Construction materials of asbestos-"
"EGY",2014,986,39757.262,17875515,"Kg","Yeasts (active/inactive); other sin"
"EGY",2014,6651,39529.784,87101972,"Kg","Containers, of glass, of a kind use"
"EGY",2014,5532,38528.425,11663465,"Kg","Beauty/make-up preparations for the"
"EGY",2014,984,38394.326,NA,"N.Q.","Sauces and preparations therefore; "
"EGY",2014,5237,38347.037,324270336,"Kg","Carbonates; peroxocarbonates (perca"
"EGY",2014,7726,37153.516,3083555,"Kg","Boards, panels (including numerical"
"EGY",2014,6522,37108.173,3847140,"Kg","Cotton fabrics, woven, unbleached ("
"EGY",2014,2927,36978.272,9368247,"Kg","Cut flowers and foliage"
"EGY",2014,6963,36814.559,1022692271,"Item","Razors and razor-blades (including "
"EGY",2014,6572,36575.511,10275206,"Kg","Non-wovens, whether/not impregnated"
"EGY",2014,8722,36407.966,NA,"N.Q.","Instruments and appliances used in "
"EGY",2014,3222,35871.602,28173930,"Kg","Lignite, whether or not pulverized "
"EGY",2014,7415,35066.545,NA,"N.Q.","Air-conditioning machines comprisin"
"EGY",2014,6585,34592.684,4015489,"Kg","Curtains and other furnishing artic"
"EGY",2014,5534,31725.454,11167155,"Kg","Preparations for oral/dental hygien"
"EGY",2014,6644,31702.225,20012559,"Area  SM","Float glass and surface ground or p"
"EGY",2014,6581,30788.434,14531133,"Kg","Sacks and bags, of textile material"
"EGY",2014,985,30766.226,13120193,"Kg","Soups & broths & preparations there"
"EGY",2014,423,29783.245,81787555,"Kg","Rice, semi-milled or wholly milled,"
"EGY",2014,6639,29710.494,27260666,"Kg","Articles of ceramic materials, n.e."
"EGY",2014,5513,28906.027,793259,"Kg","Essential oils (terpeneless or not)"
"EGY",2014,4215,28562.884,26147842,"Kg","Sunflower seed or safflower oil and"
"EGY",2014,7614,28185.271,295303,"Item","Other monitors"
"EGY",2014,5754,28153.306,25187644,"Kg","Amino resins, phenolic resins and p"
"EGY",2014,811,27597.641,149350497,"Kg","Hay and fodder, green or dry"
"EGY",2014,2221,27491.996,20251930,"Kg","Groundnuts (peanuts), not roasted o"
"EGY",2014,6519,27285.976,24196145,"Kg","Yarn of textile fibres, n.e.s. (inc"
"EGY",2014,7751,26955.98,440508,"Item","Household-type laundry equipment, n"
"EGY",2014,589,26210.198,13829961,"Kg","Fruit, nuts and other edible parts "
"EGY",2014,6974,26034.064,14139942,"Kg","Table, kitchen or other household a"
"EGY",2014,7725,25943.32,3735987,"Kg","Electrical apparatus for switching "
"EGY",2014,6649,25934.605,27105820,"Kg","Glass, n.e.s."
"EGY",2014,8451,25425.285,1836098,"Kg","Babies' garments and clothing acces"
"EGY",2014,6523,25195.31,3423200,"Kg","Other woven fabrics, containing 85%"
"EGY",2014,2783,24925.482,955306876,"Kg","Sodium chloride, pure, & common sal"
"EGY",2014,341,24881.572,22846868,"Kg","Fish, fresh (live or dead) or chill"
"EGY",2014,1223,24810.326,6140892,"Kg","Other manufactured tobacco (includi"
"EGY",2014,6518,24358.791,5518685,"Kg","Yarn (other than sewing thread) of "
"EGY",2014,2485,23618.645,17175268,"Kg","Wood of non-coniferous species (inc"
"EGY",2014,6924,23602.221,7872303,"Kg","Tanks, casks, drums, cans, boxes an"
"EGY",2014,741,23500.634,2548073,"Kg","Tea, whether or not flavoured"
"EGY",2014,8412,23177.165,5026075,"Item","Suits and ensembles"
"EGY",2014,3352,23022.265,27326938,"Kg","Mineral tars and products of their "
"EGY",2014,6579,22858.207,4762038,"Kg","Special products of textile materia"
"EGY",2014,2733,22555.81,780866966,"Kg","Natural sands of all kinds, whether"
"EGY",2014,6514,22084.91,4584656,"Kg","Sewing thread of man-made fibres, w"
"EGY",2014,8731,22016.905,NA,"N.Q.","Gas, liquid or electricity supply o"
"EGY",2014,572,21394.081,40058755,"Kg","Other citrus fruit, fresh or dried"
"EGY",2014,6423,21228.035,11195297,"Kg","Registers, account-books, notebooks"
"EGY",2014,6781,21216.578,23511474,"Kg","Wire of iron or non-alloy steel"
"EGY",2014,6647,20932.54,24334446,"Kg","Safety glass, consisting of toughen"
"EGY",2014,8131,20547.966,2587494,"Kg","Lamps and lighting fittings (includ"
"EGY",2014,5817,20470.34,8253056,"Kg","Fittings for tubes, pipes & hoses ("
"EGY",2014,2919,20060.967,4567121,"Kg","Materials of animal origin, n.e.s."
"EGY",2014,6975,19141.406,8967401,"Kg","Sanitary ware and parts thereof, n."
"EGY",2014,6641,18895.81,34779738,"Kg","Glass in the mass, in balls, rods o"
